circuit_id,sample_id,fault_type,faulted_components,component_values,node_voltages,branch_currents,success
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__partial_open_16,partial_open,R1,"{""R1"": 24183.338573, ""R2"": 1980.651018, ""R3"": 2995.708164, ""R4"": 1470.40899}","{""a"": 0.9918533, ""b"": 0.5477184, ""in"": 10.0}","{""R1"": 0.0003724939, ""R2"": 0.0002242368, ""R3"": 0.0001482571, ""R4"": 0.0003724939}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__partial_open_17,partial_open,R3,"{""R1"": 1011.897348, ""R2"": 2007.876877, ""R3"": 92981.931933, ""R4"": 1473.850058}","{""a"": 7.726677, ""b"": 3.311143, ""in"": 10.0}","{""R1"": 0.002246594, ""R2"": 0.002199106, ""R3"": 4.748809e-05, ""R4"": 0.002246594}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__partial_open_18,partial_open,R1,"{""R1"": 41051.428681, ""R2"": 1975.622435, ""R3"": 3040.017421, ""R4"": 1501.773547}","{""a"": 0.616954, ""b"": 0.3432575, ""in"": 10.0}","{""R1"": 0.0002285681, ""R2"": 0.0001385368, ""R3"": 9.003123e-05, ""R4"": 0.0002285681}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__partial_open_19,partial_open,R4,"{""R1"": 980.307245, ""R2"": 2032.66248, ""R3"": 2989.907934, ""R4"": 20767.115945}","{""a"": 9.57299, ""b"": 9.045914, ""in"": 10.0}","{""R1"": 0.0004355883, ""R2"": 0.0002593033, ""R3"": 0.000176285, ""R4"": 0.0004355883}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__partial_open_20,partial_open,R4,"{""R1"": 990.507135, ""R2"": 1996.653436, ""R3"": 3018.249695, ""R4"": 15336.725626}","{""a"": 9.43493, ""b"": 8.749379, ""in"": 10.0}","{""R1"": 0.0005704855, ""R2"": 0.0003433501, ""R3"": 0.0002271353, ""R4"": 0.0005704855}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_1,wrong_component_type,R2,"{""R1"": 980.496589, ""R2"": 9.31e-06, ""R3"": 3009.325488, ""R4"": 1516.219502}","{""a"": 8.219235, ""b"": 2.753738, ""in"": 10.0}","{""R1"": 0.001816187, ""R3"": 0.001816187, ""R4"": 0.001816187}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_2,wrong_component_type,R4,"{""R1"": 993.418659, ""R2"": 2010.644088, ""R3"": 2995.238518, ""R4"": 7.07e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 8.834765e-19, ""R3"": 5.930602e-19}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_3,wrong_component_type,R3,"{""R1"": 1004.230221, ""R2"": 1988.977729, ""R3"": 8.66e-06, ""R4"": 1493.964021}","{""a"": 7.761997, ""b"": 3.329411, ""in"": 10.0}","{""R1"": 0.002228575, ""R2"": 0.002228575, ""R4"": 0.002228575}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_4,wrong_component_type,R3,"{""R1"": 981.361463, ""R2"": 1967.073539, ""R3"": 2.3e-06, ""R4"": 1492.704799}","{""a"": 7.790294, ""b"": 3.361085, ""in"": 10.0}","{""R1"": 0.002251674, ""R2"": 0.002251674, ""R4"": 0.002251674}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_5,wrong_component_type,R1,"{""R1"": 7.51e-06, ""R2"": 1976.96844, ""R3"": 2975.847649, ""R4"": 1518.619921}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_6,wrong_component_type,R4,"{""R1"": 998.031309, ""R2"": 1986.305935, ""R3"": 2989.435885, ""R4"": 2.4e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": -8.94302e-19, ""R3"": -5.94211e-19}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_7,wrong_component_type,R1,"{""R1"": 9.5e-06, ""R2"": 1978.038844, ""R3"": 3026.070787, ""R4"": 1470.47117}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_8,wrong_component_type,R3,"{""R1"": 991.426958, ""R2"": 1997.868634, ""R3"": 6.53e-06, ""R4"": 1510.839995}","{""a"": 7.796895, ""b"": 3.357321, ""in"": 10.0}","{""R1"": 0.002222155, ""R2"": 0.002222155, ""R4"": 0.002222155}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_9,wrong_component_type,R4,"{""R1"": 993.687463, ""R2"": 1970.823802, ""R3"": 2987.61089, ""R4"": 1.07e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 1.787641e-18, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_10,wrong_component_type,R2,"{""R1"": 1002.165501, ""R2"": 4.87e-06, ""R3"": 2983.195445, ""R4"": 1528.533341}","{""a"": 8.182472, ""b"": 2.772148, ""in"": 10.0}","{""R1"": 0.0018136, ""R3"": 0.0018136, ""R4"": 0.0018136}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_11,wrong_component_type,R3,"{""R1"": 998.397618, ""R2"": 2005.81554, ""R3"": 6.78e-06, ""R4"": 1492.895898}","{""a"": 7.779912, ""b"": 3.319679, ""in"": 10.0}","{""R1"": 0.002223651, ""R2"": 0.002223651, ""R4"": 0.002223651}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_12,wrong_component_type,R2,"{""R1"": 1014.834808, ""R2"": 5.69e-06, ""R3"": 3025.967136, ""R4"": 1522.903166}","{""a"": 8.175973, ""b"": 2.73721, ""in"": 10.0}","{""R1"": 0.001797363, ""R3"": 0.001797363, ""R4"": 0.001797363}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_13,wrong_component_type,R4,"{""R1"": 1015.439447, ""R2"": 1990.75734, ""R3"": 3048.139424, ""R4"": 6.67e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_14,wrong_component_type,R4,"{""R1"": 984.004765, ""R2"": 1986.872643, ""R3"": 3002.746636, ""R4"": 2.91e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": -8.94047e-19, ""R3"": -5.91577e-19}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_15,wrong_component_type,R2,"{""R1"": 991.847285, ""R2"": 3.02e-06, ""R3"": 3042.064031, ""R4"": 1512.948864}","{""a"": 8.211876, ""b"": 2.727577, ""in"": 10.0}","{""R1"": 0.001802822, ""R3"": 0.001802822, ""R4"": 0.001802822}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_16,wrong_component_type,R3,"{""R1"": 986.240226, ""R2"": 2007.382713, ""R3"": 1.34e-06, ""R4"": 1472.498793}","{""a"": 7.79173, ""b"": 3.297041, ""in"": 10.0}","{""R1"": 0.002239079, ""R2"": 0.002239079, ""R4"": 0.002239079}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_17,wrong_component_type,R4,"{""R1"": 985.172933, ""R2"": 2007.782007, ""R3"": 3020.324731, ""R4"": 1.45e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_18,wrong_component_type,R4,"{""R1"": 988.24386, ""R2"": 2009.457883, ""R3"": 3018.309335, ""R4"": 6.13e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_19,wrong_component_type,R1,"{""R1"": 2.71e-06, ""R2"": 1962.73311, ""R3"": 2959.5807, ""R4"": 1475.073203}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_20,wrong_component_type,R4,"{""R1"": 991.349119, ""R2"": 2016.594666, ""R3"": 2942.235142, ""R4"": 3.96e-06}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_1,multi_fault,R2:drift;R4:partial_open,"{""R1"": 1007.860112, ""R2"": 1389.873554, ""R3"": 3005.182575, ""R4"": 71242.831925}","{""a"": 9.862316, ""b"": 9.732489, ""in"": 10.0}","{""R1"": 0.0001366101, ""R2"": 9.34091e-05, ""R3"": 4.320098e-05, ""R4"": 0.0001366101}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_2,multi_fault,R4:drift;R1:partial_open,"{""R1"": 25307.36043, ""R2"": 2003.938485, ""R3"": 3021.154177, ""R4"": 1002.787237}","{""a"": 0.8023213, ""b"": 0.3644519, ""in"": 10.0}","{""R1"": 0.0003634389, ""R2"": 0.0002185044, ""R3"": 0.0001449345, ""R4"": 0.0003634389}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_3,multi_fault,R3:drift;R1:partial_open,"{""R1"": 7683.721061, ""R2"": 1969.788524, ""R3"": 1197.318389, ""R4"": 1522.968163}","{""a"": 2.278726, ""b"": 1.530412, ""in"": 10.0}","{""R1"": 0.001004887, ""R2"": 0.0003798957, ""R3"": 0.0006249917, ""R4"": 0.001004887}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_4,multi_fault,R1:drift;R3:partial_short,"{""R1"": 1482.023026, ""R2"": 2023.261914, ""R3"": 207.87458, ""R4"": 1521.939037}","{""a"": 5.357753, ""b"": 4.767279, ""in"": 10.0}","{""R1"": 0.003132372, ""R2"": 0.0002918425, ""R3"": 0.002840529, ""R4"": 0.003132372}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_5,multi_fault,R4:drift;R3:partial_open,"{""R1"": 980.903822, ""R2"": 1973.227663, ""R3"": 36654.525797, ""R4"": 467.714922}","{""a"": 7.046402, ""b"": 1.408335, ""in"": 10.0}","{""R1"": 0.003011098, ""R2"": 0.002857282, ""R3"": 0.0001538164, ""R4"": 0.003011098}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_6,multi_fault,R3:drift;R2:partial_short,"{""R1"": 1005.129034, ""R2"": 283.12872, ""R3"": 4284.982328, ""R4"": 1493.984474}","{""a"": 6.364411, ""b"": 5.403797, ""in"": 10.0}","{""R1"": 0.003617037, ""R2"": 0.003392855, ""R3"": 0.0002241817, ""R4"": 0.003617037}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_7,multi_fault,R1:partial_short;R3:partial_open,"{""R1"": 71.05269, ""R2"": 1987.693067, ""R3"": 21268.786716, ""R4"": 1478.446491}","{""a"": 9.788993, ""b"": 4.39059, ""in"": 10.0}","{""R1"": 0.002969732, ""R2"": 0.002715914, ""R3"": 0.0002538181, ""R4"": 0.002969732}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_8,multi_fault,R4:drift;R1:partial_short,"{""R1"": 143.437659, ""R2"": 1981.708357, ""R3"": 3041.128886, ""R4"": 658.135826}","{""a"": 9.28332, ""b"": 3.288345, ""in"": 10.0}","{""R1"": 0.004996454, ""R2"": 0.003025155, ""R3"": 0.001971299, ""R4"": 0.004996454}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_9,multi_fault,R3:partial_open;R2:drift,"{""R1"": 1016.799346, ""R2"": 2790.187334, ""R3"": 86776.873723, ""R4"": 1505.891985}","{""a"": 8.05433, ""b"": 2.881561, ""in"": 10.0}","{""R1"": 0.001913524, ""R2"": 0.001853914, ""R3"": 5.960999e-05, ""R4"": 0.001913524}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_10,multi_fault,R4:partial_short;R2:drift,"{""R1"": 982.253498, ""R2"": 2934.457955, ""R3"": 3045.418034, ""R4"": 150.7456}","{""a"": 6.261576, ""b"": 0.5737327, ""in"": 10.0}","{""R1"": 0.003805967, ""R2"": 0.001938294, ""R3"": 0.001867672, ""R4"": 0.003805967}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_11,multi_fault,R3:drift;R4:partial_open,"{""R1"": 1003.114751, ""R2"": 2006.439569, ""R3"": 5040.231531, ""R4"": 66136.17526}","{""a"": 9.853719, ""b"": 9.644438, ""in"": 10.0}","{""R1"": 0.000145827, ""R2"": 0.0001043048, ""R3"": 4.152216e-05, ""R4"": 0.000145827}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_12,multi_fault,R4:drift;R3:partial_short,"{""R1"": 1015.888907, ""R2"": 1973.567254, ""R3"": 186.502975, ""R4"": 772.311787}","{""a"": 4.813191, ""b"": 3.943181, ""in"": 10.0}","{""R1"": 0.005105686, ""R2"": 0.0004408308, ""R3"": 0.004664855, ""R4"": 0.005105686}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_13,multi_fault,R4:drift;R2:partial_short,"{""R1"": 1016.331247, ""R2"": 205.637153, ""R3"": 3039.443489, ""R4"": 1048.965824}","{""a"": 5.498783, ""b"": 4.645752, ""in"": 10.0}","{""R1"": 0.004428888, ""R2"": 0.004148234, ""R3"": 0.0002806537, ""R4"": 0.004428888}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_14,multi_fault,R4:drift;R1:partial_short,"{""R1"": 146.533627, ""R2"": 2030.043461, ""R3"": 2960.753586, ""R4"": 2184.225821}","{""a"": 9.585486, ""b"": 6.178738, ""in"": 10.0}","{""R1"": 0.0028288, ""R2"": 0.001678165, ""R3"": 0.001150635, ""R4"": 0.0028288}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_15,multi_fault,R3:partial_open;R1:drift,"{""R1"": 1553.260554, ""R2"": 2010.857868, ""R3"": 95725.304002, ""R4"": 1481.679309}","{""a"": 6.896226, ""b"": 2.960738, ""in"": 10.0}","{""R1"": 0.001998231, ""R2"": 0.001957119, ""R3"": 4.111231e-05, ""R4"": 0.001998231}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_16,multi_fault,R3:partial_open;R2:drift,"{""R1"": 990.599447, ""R2"": 2800.922715, ""R3"": 56448.940611, ""R4"": 1525.897214}","{""a"": 8.089494, ""b"": 2.942901, ""in"": 10.0}","{""R1"": 0.001928636, ""R2"": 0.001837464, ""R3"": 9.117254e-05, ""R4"": 0.001928636}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_17,multi_fault,R4:partial_short;R2:drift,"{""R1"": 985.902071, ""R2"": 2690.561928, ""R3"": 3040.601187, ""R4"": 101.941667}","{""a"": 6.080364, ""b"": 0.405288, ""in"": 10.0}","{""R1"": 0.003975685, ""R2"": 0.002109253, ""R3"": 0.001866432, ""R4"": 0.003975685}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_18,multi_fault,R1:partial_open;R3:drift,"{""R1"": 21346.491557, ""R2"": 2016.033492, ""R3"": 4349.342613, ""R4"": 1485.333779}","{""a"": 1.18254, ""b"": 0.6135374, ""in"": 10.0}","{""R1"": 0.0004130637, ""R2"": 0.0002822387, ""R3"": 0.000130825, ""R4"": 0.0004130637}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_19,multi_fault,R4:drift;R2:partial_open,"{""R1"": 981.204282, ""R2"": 91640.443706, ""R3"": 2952.913252, ""R4"": 2402.528861}","{""a"": 8.428682, ""b"": 3.847453, ""in"": 10.0}","{""R1"": 0.001601418, ""R2"": 4.999134e-05, ""R3"": 0.001551427, ""R4"": 0.001601418}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_20,multi_fault,R2:partial_short;R3:partial_open,"{""R1"": 1000.755296, ""R2"": 150.164841, ""R3"": 80962.982434, ""R4"": 1505.428878}","{""a"": 6.232197, ""b"": 5.667879, ""in"": 10.0}","{""R1"": 0.00376496, ""R2"": 0.00375799, ""R3"": 6.970073e-06, ""R4"": 0.00376496}",True
multisource_5R_network,multisource_5R_network__normal_1,normal,,"{""R1"": 2013.020687, ""R2"": 1986.756633, ""R3"": 989.467615, ""R4"": 1510.521628, ""R5"": 4023.407323, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2612.952}","{""R1"": 0.004967659, ""R2"": -0.00251666, ""R3"": -2.63066, ""R4"": -1.7199, ""R5"": 0.6494375}",True
multisource_5R_network,multisource_5R_network__normal_2,normal,,"{""R1"": 1992.556156, ""R2"": 2022.227486, ""R3"": 1015.051909, ""R4"": 1496.873855, ""R5"": 3947.648332, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2632.967}","{""R1"": 0.005018679, ""R2"": -0.00247252, ""R3"": -2.58407, ""R4"": -1.74896, ""R5"": 0.6669711}",True
multisource_5R_network,multisource_5R_network__normal_3,normal,,"{""R1"": 1967.62627, ""R2"": 2002.491053, ""R3"": 993.523786, ""R4"": 1523.014993, ""R5"": 4002.256336, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2624.147}","{""R1"": 0.005082266, ""R2"": -0.00249689, ""R3"": -2.63119, ""R4"": -1.71315, ""R5"": 0.6556669}",True
multisource_5R_network,multisource_5R_network__normal_4,normal,,"{""R1"": 2016.591208, ""R2"": 2029.551101, ""R3"": 1015.925797, ""R4"": 1492.608396, ""R5"": 3984.162528, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2634.719}","{""R1"": 0.004958863, ""R2"": -0.0024636, ""R3"": -2.58357, ""R4"": -1.75513, ""R5"": 0.6612981}",True
multisource_5R_network,multisource_5R_network__normal_5,normal,,"{""R1"": 1979.838337, ""R2"": 1969.653565, ""R3"": 988.057007, ""R4"": 1506.900402, ""R5"": 4023.560674, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2608.865}","{""R1"": 0.005050917, ""R2"": -0.00253852, ""R3"": -2.63028, ""R4"": -1.72132, ""R5"": 0.648397}",True
multisource_5R_network,multisource_5R_network__normal_6,normal,,"{""R1"": 2014.592328, ""R2"": 1963.262408, ""R3"": 985.868618, ""R4"": 1520.440802, ""R5"": 3958.671144, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2608.274}","{""R1"": 0.004963783, ""R2"": -0.00254678, ""R3"": -2.63552, ""R4"": -1.70561, ""R5"": 0.6588761}",True
multisource_5R_network,multisource_5R_network__normal_7,normal,,"{""R1"": 1987.66824, ""R2"": 2022.042533, ""R3"": 1012.128115, ""R4"": 1507.323937, ""R5"": 4060.187708, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2645.165}","{""R1"": 0.005031021, ""R2"": -0.00247275, ""R3"": -2.60359, ""R4"": -1.74492, ""R5"": 0.6514883}",True
multisource_5R_network,multisource_5R_network__normal_8,normal,,"{""R1"": 1994.579018, ""R2"": 1993.864474, ""R3"": 1014.617025, ""R4"": 1476.278821, ""R5"": 4024.116441, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2626.254}","{""R1"": 0.005013589, ""R2"": -0.00250769, ""R3"": -2.57856, ""R4"": -1.76881, ""R5"": 0.6526287}",True
multisource_5R_network,multisource_5R_network__normal_9,normal,,"{""R1"": 1995.902337, ""R2"": 1967.835971, ""R3"": 1010.756351, ""R4"": 1482.513809, ""R5"": 3946.213532, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2618.277}","{""R1"": 0.005010265, ""R2"": -0.00254086, ""R3"": -2.58052, ""R4"": -1.75599, ""R5"": 0.663491}",True
multisource_5R_network,multisource_5R_network__normal_10,normal,,"{""R1"": 2030.714219, ""R2"": 2022.487531, ""R3"": 1019.786192, ""R4"": 1518.243452, ""R5"": 3924.133832, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2650.188}","{""R1"": 0.004924376, ""R2"": -0.0024722, ""R3"": -2.58896, ""R4"": -1.73568, ""R5"": 0.6753561}",True
multisource_5R_network,multisource_5R_network__normal_11,normal,,"{""R1"": 2028.22652, ""R2"": 1975.741916, ""R3"": 1016.635807, ""R4"": 1511.430357, ""R5"": 4028.054193, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2651.02}","{""R1"": 0.004930416, ""R2"": -0.00253069, ""R3"": -2.5978, ""R4"": -1.74406, ""R5"": 0.6581392}",True
multisource_5R_network,multisource_5R_network__normal_12,normal,,"{""R1"": 1964.975493, ""R2"": 1972.907471, ""R3"": 994.54529, ""R4"": 1511.182428, ""R5"": 3960.721955, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2614.986}","{""R1"": 0.005089122, ""R2"": -0.00253433, ""R3"": -2.61927, ""R4"": -1.7205, ""R5"": 0.6602295}",True
multisource_5R_network,multisource_5R_network__normal_13,normal,,"{""R1"": 2028.450867, ""R2"": 1969.603852, ""R3"": 1019.231953, ""R4"": 1518.019473, ""R5"": 3964.85651, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2652.974}","{""R1"": 0.00492987, ""R2"": -0.00253858, ""R3"": -2.5931, ""R4"": -1.73777, ""R5"": 0.6691224}",True
multisource_5R_network,multisource_5R_network__normal_14,normal,,"{""R1"": 2008.753791, ""R2"": 1974.502073, ""R3"": 1009.330173, ""R4"": 1523.351928, ""R5"": 3970.898368, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2643.318}","{""R1"": 0.004978211, ""R2"": -0.00253228, ""R3"": -2.60898, ""R4"": -1.72535, ""R5"": 0.6656725}",True
multisource_5R_network,multisource_5R_network__normal_15,normal,,"{""R1"": 2018.906379, ""R2"": 2020.721921, ""R3"": 992.368388, ""R4"": 1496.393284, ""R5"": 3921.336994, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2599.77}","{""R1"": 0.004953177, ""R2"": -0.00247436, ""R3"": -2.60969, ""R4"": -1.72733, ""R5"": 0.6629805}",True
multisource_5R_network,multisource_5R_network__normal_16,normal,,"{""R1"": 2011.953255, ""R2"": 1980.49686, ""R3"": 1012.435849, ""R4"": 1512.986225, ""R5"": 3950.963957, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2639.544}","{""R1"": 0.004970294, ""R2"": -0.00252462, ""R3"": -2.59725, ""R4"": -1.73468, ""R5"": 0.6680761}",True
multisource_5R_network,multisource_5R_network__normal_17,normal,,"{""R1"": 2000.80344, ""R2"": 1977.674197, ""R3"": 1018.25158, ""R4"": 1493.444403, ""R5"": 3969.89005, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2637.086}","{""R1"": 0.004997992, ""R2"": -0.00252822, ""R3"": -2.58, ""R4"": -1.75573, ""R5"": 0.6642719}",True
multisource_5R_network,multisource_5R_network__normal_18,normal,,"{""R1"": 1969.865529, ""R2"": 2010.677641, ""R3"": 987.395425, ""R4"": 1499.441609, ""R5"": 4037.647778, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2604.682}","{""R1"": 0.005076489, ""R2"": -0.00248672, ""R3"": -2.6278, ""R4"": -1.7271, ""R5"": 0.6450988}",True
multisource_5R_network,multisource_5R_network__normal_19,normal,,"{""R1"": 2036.358938, ""R2"": 1994.281463, ""R3"": 998.256552, ""R4"": 1487.590653, ""R5"": 4060.991209, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2614.337}","{""R1"": 0.004910726, ""R2"": -0.00250717, ""R3"": -2.60889, ""R4"": -1.74735, ""R5"": 0.6437681}",True
multisource_5R_network,multisource_5R_network__normal_20,normal,,"{""R1"": 2038.773014, ""R2"": 1985.337745, ""R3"": 1004.74127, ""R4"": 1508.686412, ""R5"": 3940.687973, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2625.644}","{""R1"": 0.004904911, ""R2"": -0.00251846, ""R3"": -2.6033, ""R4"": -1.73041, ""R5"": 0.6662907}",True
multisource_5R_network,multisource_5R_network__drift_1,drift,R5,"{""R1"": 2016.383397, ""R2"": 2012.735934, ""R3"": 1017.629813, ""R4"": 1513.22057, ""R5"": 2488.642043, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2454.228}","{""R1"": 0.004959374, ""R2"": -0.00248418, ""R3"": -2.40188, ""R4"": -1.61194, ""R5"": 0.9861716}",True
multisource_5R_network,multisource_5R_network__drift_2,drift,R1,"{""R1"": 2869.942324, ""R2"": 1966.118533, ""R3"": 1016.34302, ""R4"": 1512.079821, ""R5"": 4021.136624, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2650.423}","{""R1"": 0.003484391, ""R2"": -0.00254308, ""R3"": -2.59796, ""R4"": -1.74291, ""R5"": 0.6591229}",True
multisource_5R_network,multisource_5R_network__drift_3,drift,R3,"{""R1"": 1964.680566, ""R2"": 2020.563502, ""R3"": 396.063442, ""R4"": 1485.254873, ""R5"": 4010.808647, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 1460.597}","{""R1"": 0.005089886, ""R2"": -0.00247456, ""R3"": -3.66254, ""R4"": -0.973299, ""R5"": 0.3641651}",True
multisource_5R_network,multisource_5R_network__drift_4,drift,R2,"{""R1"": 1991.244612, ""R2"": 3186.988668, ""R3"": 983.737534, ""R4"": 1473.492282, ""R5"": 4066.801428, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2586.361}","{""R1"": 0.005021985, ""R2"": -0.00156888, ""R3"": -2.61895, ""R4"": -1.74508, ""R5"": 0.6359693}",True
multisource_5R_network,multisource_5R_network__drift_5,drift,R2,"{""R1"": 1988.094744, ""R2"": 939.555229, ""R3"": 990.960424, ""R4"": 1528.773224, ""R5"": 4047.410559, ""I1"": 5}","{""A"": 10.0, ""B"": 15.0, ""C"": 2627.791}","{""R1"": 0.005029941, ""R2"": -0.00532167, ""R3"": -2.64167, ""R4"": -1.70908, ""R5"": 0.6492524}",True
